MatchID,BowlingTeam,Against,Innings,PlayerID,Bowler,Role,Overs,Maidens,RunsConceded,Wickets,Economy,BowlerName
5,Gujarat,Karnataka,2,261,Gautham_GJ,All-rounder,21.3,1,82,2,3.81,Gautham_GJ
5,Gujarat,Karnataka,2,262,Arjun_GJ,All-rounder,16.3,0,63,1,3.82,Arjun_GJ
5,Gujarat,Karnataka,2,249,Aditya_GJ,Bowler,11.2,0,43,1,3.79,Aditya_GJ
5,Karnataka,Gujarat,2,396,Sarthak_KA,Bowler,22.2,1,83,3,3.72,Sarthak_KA
5,Karnataka,Gujarat,2,397,Harsh_KA,Bowler,18.4,1,70,3,3.75,Harsh_KA
5,Karnataka,Gujarat,2,398,Neeraj_KA,Bowler,15.1,1,57,2,3.76,Neeraj_KA
5,Karnataka,Gujarat,2,399,Vivek_KA,Bowler,11.4,0,43,1,3.69,Vivek_KA
5,Karnataka,Gujarat,2,400,Sai_KA,All-rounder,8,0,30,1,3.75,Sai_KA
6,Uttar Pradesh,Puducherry,1,881,Rahul_UP,All-rounder,26.1,1,111,3,4.24,Rahul_UP
6,Uttar Pradesh,Puducherry,1,882,Aniket_UP,All-rounder,22,1,93,3,4.23,Aniket_UP
6,Uttar Pradesh,Puducherry,1,883,Shreyas_UP,All-rounder,17.5,1,76,2,4.26,Shreyas_UP
6,Uttar Pradesh,Puducherry,1,884,Abhinav_UP,All-rounder,13.4,0,58,1,4.24,Abhinav_UP
6,Uttar Pradesh,Puducherry,1,885,Gautham_UP,All-rounder,9.2,0,39,1,4.18,Gautham_UP
6,Puducherry,Uttar Pradesh,1,638,Neeraj_PY,Bowler,37.4,1,143,3,3.8,Neeraj_PY
6,Puducherry,Uttar Pradesh,1,639,Vivek_PY,Bowler,31.3,1,119,3,3.78,Vivek_PY
6,Puducherry,Uttar Pradesh,1,640,Sai_PY,All-rounder,25.3,1,96,2,3.76,Sai_PY
6,Puducherry,Uttar Pradesh,1,641,Rahul_PY,All-rounder,19.2,0,73,1,3.78,Rahul_PY
6,Puducherry,Uttar Pradesh,1,642,Aniket_PY,All-rounder,13.1,0,50,1,3.8,Aniket_PY
6,Uttar Pradesh,Puducherry,2,886,Arjun_UP,All-rounder,24.2,1,95,3,3.9,Arjun_UP
6,Uttar Pradesh,Puducherry,2,873,Aditya_UP,Bowler,20.2,1,80,3,3.93,Aditya_UP
6,Uttar Pradesh,Puducherry,2,874,Yash_UP,Bowler,16.3,1,65,2,3.94,Yash_UP
6,Uttar Pradesh,Puducherry,2,875,Manav_UP,Bowler,12.4,0,50,1,3.95,Manav_UP
6,Uttar Pradesh,Puducherry,2,876,Sarthak_UP,Bowler,8.5,0,34,1,3.85,Sarthak_UP
6,Puducherry,Uttar Pradesh,2,646,Arjun_PY,All-rounder,31.1,1,119,3,3.82,Arjun_PY
6,Puducherry,Uttar Pradesh,2,633,Aditya_PY,Bowler,26.1,1,100,3,3.82,Aditya_PY
6,Puducherry,Uttar Pradesh,2,634,Yash_PY,Bowler,21,1,81,2,3.86,Yash_PY
6,Puducherry,Uttar Pradesh,2,635,Manav_PY,Bowler,16,0,61,1,3.81,Manav_PY
6,Puducherry,Uttar Pradesh,2,636,Sarthak_PY,Bowler,11,0,42,1,3.82,Sarthak_PY
7,Railways,Odisha,1,693,Gautham_RW,All-rounder,21.5,1,83,3,3.8,Gautham_RW
7,Railways,Odisha,1,694,Arjun_RW,All-rounder,18.3,1,70,3,3.78,Arjun_RW
7,Railways,Odisha,1,681,Aditya_RW,Bowler,15,1,57,2,3.8,Aditya_RW
7,Railways,Odisha,1,682,Yash_RW,Bowler,11.3,0,44,1,3.83,Yash_RW
7,Railways,Odisha,1,683,Manav_RW,Bowler,8,0,31,1,3.88,Manav_RW
7,Odisha,Railways,1,622,Arjun_OD,All-rounder,16.4,1,67,3,4.02,Arjun_OD
7,Odisha,Railways,1,609,Aditya_OD,Bowler,14,1,56,3,4,Aditya_OD
7,Odisha,Railways,1,610,Yash_OD,Bowler,11.2,1,46,2,4.06,Yash_OD
7,Odisha,Railways,1,611,Manav_OD,Bowler,8.5,0,35,1,3.96,Manav_OD
7,Odisha,Railways,1,612,Sarthak_OD,Bowler,6.1,0,25,1,4.05,Sarthak_OD
7,Railways,Odisha,2,684,Sarthak_RW,Bowler,16.5,1,67,3,3.98,Sarthak_RW
7,Railways,Odisha,2,685,Harsh_RW,Bowler,14.1,1,57,3,4.02,Harsh_RW
7,Railways,Odisha,2,686,Neeraj_RW,Bowler,11.4,1,47,2,4.03,Neeraj_RW
7,Railways,Odisha,2,687,Vivek_RW,Bowler,9,0,36,1,4,Vivek_RW
7,Railways,Odisha,2,688,Sai_RW,All-rounder,6.2,0,25,1,3.95,Sai_RW
7,Odisha,Railways,2,616,Sai_OD,All-rounder,33.1,1,132,3,3.98,Sai_OD
7,Odisha,Railways,2,617,Rahul_OD,All-rounder,27.5,1,111,3,3.99,Rahul_OD
7,Odisha,Railways,2,618,Aniket_OD,All-rounder,22.2,1,89,2,3.99,Aniket_OD
7,Odisha,Railways,2,619,Shreyas_OD,All-rounder,17,0,68,1,4,Shreyas_OD
7,Odisha,Railways,2,620,Abhinav_OD,All-rounder,11.4,0,47,1,4.03,Abhinav_OD
8,Tripura,Kerala,1,837,Gautham_TR,All-rounder,28.1,1,113,3,4.01,Gautham_TR
8,Tripura,Kerala,1,838,Arjun_TR,All-rounder,23.4,1,95,3,4.01,Arjun_TR
8,Tripura,Kerala,1,825,Aditya_TR,Bowler,19.1,1,77,2,4.02,Aditya_TR
8,Tripura,Kerala,1,826,Yash_TR,Bowler,14.3,0,59,1,4.07,Yash_TR
8,Tripura,Kerala,1,827,Manav_TR,Bowler,10,0,40,1,4,Manav_TR
8,Kerala,Tripura,1,418,Yash_KL,Bowler,21.1,1,84,3,3.97,Yash_KL
8,Kerala,Tripura,1,419,Manav_KL,Bowler,17.5,1,71,3,3.98,Manav_KL
8,Kerala,Tripura,1,420,Sarthak_KL,Bowler,14.3,1,57,2,3.93,Sarthak_KL
8,Kerala,Tripura,1,421,Harsh_KL,Bowler,11.1,0,44,1,3.94,Harsh_KL
8,Kerala,Tripura,1,422,Neeraj_KL,Bowler,7.4,0,30,1,3.91,Neeraj_KL
8,Tripura,Kerala,2,828,Sarthak_TR,Bowler,26.1,1,98,3,3.75,Sarthak_TR
8,Tripura,Kerala,2,829,Harsh_TR,Bowler,22,1,82,3,3.73,Harsh_TR
8,Tripura,Kerala,2,830,Neeraj_TR,Bowler,17.4,1,66,2,3.74,Neeraj_TR
8,Tripura,Kerala,2,831,Vivek_TR,Bowler,13.3,0,50,1,3.7,Vivek_TR
8,Tripura,Kerala,2,832,Sai_TR,All-rounder,9.2,0,35,1,3.75,Sai_TR
8,Kerala,Tripura,2,423,Vivek_KL,Bowler,18.2,1,68,3,3.71,Vivek_KL
8,Kerala,Tripura,2,424,Sai_KL,All-rounder,15.2,1,57,3,3.72,Sai_KL
8,Kerala,Tripura,2,425,Rahul_KL,All-rounder,12.3,1,47,2,3.76,Rahul_KL
8,Kerala,Tripura,2,426,Aniket_KL,All-rounder,9.4,0,36,1,3.72,Aniket_KL
8,Kerala,Tripura,2,427,Shreyas_KL,All-rounder,6.5,0,25,1,3.66,Shreyas_KL
9,Mizoram,Himachal Pradesh,1,540,Sarthak_MZ,Bowler,18.5,1,74,3,3.93,Sarthak_MZ
9,Mizoram,Himachal Pradesh,1,541,Harsh_MZ,Bowler,15.5,1,62,3,3.92,Harsh_MZ
9,Mizoram,Himachal Pradesh,1,542,Neeraj_MZ,Bowler,12.5,1,51,2,3.97,Neeraj_MZ
9,Mizoram,Himachal Pradesh,1,543,Vivek_MZ,Bowler,9.5,0,39,1,3.97,Vivek_MZ
9,Mizoram,Himachal Pradesh,1,544,Sai_MZ,All-rounder,7,0,28,1,4,Sai_MZ
9,Himachal Pradesh,Mizoram,1,297,Aditya_HP,Bowler,27.1,1,108,3,3.98,Aditya_HP
9,Himachal Pradesh,Mizoram,1,298,Yash_HP,Bowler,22.5,1,91,3,3.99,Yash_HP
9,Himachal Pradesh,Mizoram,1,299,Manav_HP,Bowler,18.2,1,73,2,3.98,Manav_HP
9,Himachal Pradesh,Mizoram,1,300,Sarthak_HP,Bowler,14,0,55,1,3.93,Sarthak_HP
9,Himachal Pradesh,Mizoram,1,301,Harsh_HP,Bowler,9.4,0,38,1,3.93,Harsh_HP
9,Mizoram,Himachal Pradesh,2,548,Abhinav_MZ,All-rounder,15.5,1,59,3,3.73,Abhinav_MZ
9,Mizoram,Himachal Pradesh,2,549,Gautham_MZ,All-rounder,13.2,1,49,3,3.68,Gautham_MZ
9,Mizoram,Himachal Pradesh,2,550,Arjun_MZ,All-rounder,10.5,1,40,2,3.69,Arjun_MZ
9,Mizoram,Himachal Pradesh,2,537,Aditya_MZ,Bowler,8.2,0,31,1,3.72,Aditya_MZ
9,Mizoram,Himachal Pradesh,2,538,Yash_MZ,Bowler,6,0,22,1,3.67,Yash_MZ
9,Himachal Pradesh,Mizoram,2,305,Rahul_HP,All-rounder,23.5,1,92,3,3.86,Rahul_HP
9,Himachal Pradesh,Mizoram,2,306,Aniket_HP,All-rounder,20,1,77,3,3.85,Aniket_HP
9,Himachal Pradesh,Mizoram,2,307,Shreyas_HP,All-rounder,16.1,1,62,2,3.84,Shreyas_HP
9,Himachal Pradesh,Mizoram,2,308,Abhinav_HP,All-rounder,12.2,0,48,1,3.89,Abhinav_HP
9,Himachal Pradesh,Mizoram,2,309,Gautham_HP,All-rounder,8.3,0,33,1,3.88,Gautham_HP
10,Assam,Uttarakhand,1,58,Yash_AS,Bowler,15.5,1,67,3,4.23,Yash_AS
10,Assam,Uttarakhand,1,59,Manav_AS,Bowler,13.2,1,56,3,4.2,Manav_AS
10,Assam,Uttarakhand,1,60,Sarthak_AS,Bowler,10.5,1,46,2,4.25,Sarthak_AS
10,Assam,Uttarakhand,1,61,Harsh_AS,Bowler,8.3,0,36,1,4.24,Harsh_AS
10,Assam,Uttarakhand,1,62,Neeraj_AS,Bowler,6,0,25,1,4.17,Neeraj_AS
10,Uttarakhand,Assam,1,852,Sarthak_UK,Bowler,13.5,1,56,3,4.05,Sarthak_UK
10,Uttarakhand,Assam,1,853,Harsh_UK,Bowler,11.4,1,47,3,4.03,Harsh_UK
10,Uttarakhand,Assam,1,854,Neeraj_UK,Bowler,9.4,1,39,2,4.03,Neeraj_UK
10,Uttarakhand,Assam,1,855,Vivek_UK,Bowler,7.3,0,30,1,4,Vivek_UK
10,Uttarakhand,Assam,1,856,Sai_UK,All-rounder,5.2,0,21,1,3.94,Sai_UK
10,Assam,Uttarakhand,2,63,Vivek_AS,Bowler,30.5,1,125,3,4.05,Vivek_AS
10,Assam,Uttarakhand,2,64,Sai_AS,All-rounder,25.5,1,104,3,4.03,Sai_AS
10,Assam,Uttarakhand,2,65,Rahul_AS,All-rounder,21,1,85,2,4.05,Rahul_AS
10,Assam,Uttarakhand,2,66,Aniket_AS,All-rounder,16,0,65,1,4.06,Aniket_AS
10,Assam,Uttarakhand,2,67,Shreyas_AS,All-rounder,11,0,44,1,4,Shreyas_AS
10,Uttarakhand,Assam,2,860,Abhinav_UK,All-rounder,31.1,1,121,3,3.88,Abhinav_UK
10,Uttarakhand,Assam,2,861,Gautham_UK,All-rounder,26.1,1,102,3,3.9,Gautham_UK
10,Uttarakhand,Assam,2,862,Arjun_UK,All-rounder,21.1,1,82,2,3.87,Arjun_UK
10,Uttarakhand,Assam,2,849,Aditya_UK,Bowler,16.1,0,63,1,3.9,Aditya_UK
10,Uttarakhand,Assam,2,850,Yash_UK,Bowler,11,0,43,1,3.91,Yash_UK
11,Punjab,Bihar,1,669,Gautham_PB,All-rounder,25.5,1,95,3,3.68,Gautham_PB
11,Punjab,Bihar,1,670,Arjun_PB,All-rounder,21.4,1,79,3,3.65,Arjun_PB
11,Punjab,Bihar,1,657,Aditya_PB,Bowler,17.4,1,65,2,3.68,Aditya_PB
11,Punjab,Bihar,1,658,Yash_PB,Bowler,13.3,0,50,1,3.7,Yash_PB
11,Punjab,Bihar,1,659,Manav_PB,Bowler,9.2,0,34,1,3.64,Manav_PB
11,Bihar,Punjab,1,130,Yash_BH,Bowler,33.1,1,132,3,3.98,Yash_BH
11,Bihar,Punjab,1,131,Manav_BH,Bowler,27.5,1,111,3,3.99,Manav_BH
11,Bihar,Punjab,1,132,Sarthak_BH,Bowler,22.3,1,90,2,4,Sarthak_BH
11,Bihar,Punjab,1,133,Harsh_BH,Bowler,17.1,0,68,1,3.96,Harsh_BH
11,Bihar,Punjab,1,134,Neeraj_BH,Bowler,11.4,0,47,1,4.03,Neeraj_BH
11,Punjab,Bihar,2,663,Vivek_PB,Bowler,20.1,1,79,3,3.92,Vivek_PB
11,Punjab,Bihar,2,664,Sai_PB,All-rounder,17,1,67,3,3.94,Sai_PB
11,Punjab,Bihar,2,665,Rahul_PB,All-rounder,13.5,1,54,2,3.9,Rahul_PB
11,Punjab,Bihar,2,666,Aniket_PB,All-rounder,10.3,0,41,1,3.9,Aniket_PB
11,Punjab,Bihar,2,667,Shreyas_PB,All-rounder,7.2,0,29,1,3.95,Shreyas_PB
11,Bihar,Punjab,2,135,Vivek_BH,Bowler,30.4,1,120,3,3.91,Vivek_BH
11,Bihar,Punjab,2,136,Sai_BH,All-rounder,25.4,1,100,3,3.9,Sai_BH
11,Bihar,Punjab,2,137,Rahul_BH,All-rounder,20.4,1,81,2,3.92,Rahul_BH
11,Bihar,Punjab,2,138,Aniket_BH,All-rounder,15.5,0,62,1,3.92,Aniket_BH
11,Bihar,Punjab,2,139,Shreyas_BH,All-rounder,10.5,0,42,1,3.88,Shreyas_BH
12,Arunachal Pradesh,Odisha,1,38,Neeraj_AR,Bowler,22.5,1,93,3,4.07,Neeraj_AR
12,Arunachal Pradesh,Odisha,1,39,Vivek_AR,Bowler,19.1,1,78,3,4.07,Vivek_AR
12,Arunachal Pradesh,Odisha,1,40,Sai_AR,All-rounder,15.3,1,63,2,4.06,Sai_AR
12,Arunachal Pradesh,Odisha,1,41,Rahul_AR,All-rounder,12,0,49,1,4.08,Rahul_AR
12,Arunachal Pradesh,Odisha,1,42,Aniket_AR,All-rounder,8.2,0,34,1,4.08,Aniket_AR
12,Odisha,Arunachal Pradesh,1,622,Arjun_OD,All-rounder,25.2,1,94,3,3.71,Arjun_OD
12,Odisha,Arunachal Pradesh,1,609,Aditya_OD,Bowler,21.2,1,80,3,3.75,Aditya_OD
12,Odisha,Arunachal Pradesh,1,610,Yash_OD,Bowler,17.2,1,65,2,3.75,Yash_OD
12,Odisha,Arunachal Pradesh,1,611,Manav_OD,Bowler,13.1,0,49,1,3.72,Manav_OD
12,Odisha,Arunachal Pradesh,1,612,Sarthak_OD,Bowler,9.1,0,34,1,3.71,Sarthak_OD
12,Arunachal Pradesh,Odisha,2,46,Arjun_AR,All-rounder,19.3,1,77,3,3.95,Arjun_AR
12,Arunachal Pradesh,Odisha,2,33,Aditya_AR,Bowler,16.3,1,65,3,3.94,Aditya_AR
12,Arunachal Pradesh,Odisha,2,34,Yash_AR,Bowler,13.2,1,53,2,3.97,Yash_AR
12,Arunachal Pradesh,Odisha,2,35,Manav_AR,Bowler,10.1,0,40,1,3.93,Manav_AR
12,Arunachal Pradesh,Odisha,2,36,Sarthak_AR,Bowler,7.1,0,29,1,4.05,Sarthak_AR
12,Odisha,Arunachal Pradesh,2,616,Sai_OD,All-rounder,18.5,1,71,3,3.77,Sai_OD
12,Odisha,Arunachal Pradesh,2,617,Rahul_OD,All-rounder,15.5,1,60,3,3.79,Rahul_OD
12,Odisha,Arunachal Pradesh,2,618,Aniket_OD,All-rounder,13,1,49,2,3.77,Aniket_OD
12,Odisha,Arunachal Pradesh,2,619,Shreyas_OD,All-rounder,10,0,38,1,3.8,Shreyas_OD
12,Odisha,Arunachal Pradesh,2,620,Abhinav_OD,All-rounder,7,0,26,1,3.71,Abhinav_OD
13,Tamil Nadu,Maharashtra,1,806,Neeraj_TN,Bowler,31.3,1,126,3,4,Neeraj_TN
13,Tamil Nadu,Maharashtra,1,807,Vivek_TN,Bowler,26.2,1,106,3,4.03,Vivek_TN
13,Tamil Nadu,Maharashtra,1,808,Sai_TN,All-rounder,21.2,1,86,2,4.03,Sai_TN
13,Tamil Nadu,Maharashtra,1,809,Rahul_TN,All-rounder,16.1,0,65,1,4.02,Rahul_TN
13,Tamil Nadu,Maharashtra,1,810,Aniket_TN,All-rounder,11.1,0,45,1,4.03,Aniket_TN
13,Maharashtra,Tamil Nadu,1,471,Vivek_MH,Bowler,26.1,1,110,3,4.2,Vivek_MH
13,Maharashtra,Tamil Nadu,1,472,Sai_MH,All-rounder,22,1,93,3,4.23,Sai_MH
13,Maharashtra,Tamil Nadu,1,473,Rahul_MH,All-rounder,17.4,1,74,2,4.19,Rahul_MH
13,Maharashtra,Tamil Nadu,1,474,Aniket_MH,All-rounder,13.3,0,57,1,4.22,Aniket_MH
13,Maharashtra,Tamil Nadu,1,475,Shreyas_MH,All-rounder,9.2,0,39,1,4.18,Shreyas_MH
13,Tamil Nadu,Maharashtra,2,811,Shreyas_TN,All-rounder,28.1,1,114,3,4.05,Shreyas_TN
13,Tamil Nadu,Maharashtra,2,812,Abhinav_TN,All-rounder,23.4,1,95,3,4.01,Abhinav_TN
13,Tamil Nadu,Maharashtra,2,813,Gautham_TN,All-rounder,19.1,1,77,2,4.02,Gautham_TN
13,Tamil Nadu,Maharashtra,2,814,Arjun_TN,All-rounder,14.4,0,59,1,4.02,Arjun_TN
13,Tamil Nadu,Maharashtra,2,801,Aditya_TN,Bowler,10,0,40,1,4,Aditya_TN
13,Maharashtra,Tamil Nadu,2,476,Abhinav_MH,All-rounder,25.3,1,94,3,3.69,Abhinav_MH
13,Maharashtra,Tamil Nadu,2,477,Gautham_MH,All-rounder,21.2,1,79,3,3.7,Gautham_MH
13,Maharashtra,Tamil Nadu,2,478,Arjun_MH,All-rounder,17.2,1,64,2,3.69,Arjun_MH
